Cidade,Faixa_Etaria,Genero,KPI_Volume_Demanda,KPI_Taxa_Conversao,KPI_Score_Propensao
ALVARO DE CARVALHO,61-70 ANOS,FEMININO,1.0,0.0323,0.0314
ALVARO DE CARVALHO,61-70 ANOS,MASCULINO,0.0,0.0,0.0079
ALVARO DE CARVALHO,71-80 ANOS,FEMININO,0.0,0.0,0.0011
ALVARO DE CARVALHO,71-80 ANOS,MASCULINO,0.0,0.0,0.0046
ALVARO DE CARVALHO,81-90 ANOS,FEMININO,0.0,0.0,0.0
ALVARO DE CARVALHO,81-90 ANOS,MASCULINO,0.0,0.0,0.0
ALVARO DE CARVALHO,91-100 ANOS,FEMININO,0.0,0.0,0.0
ALVARO DE CARVALHO,91-100 ANOS,MASCULINO,0.0,0.0,0.0
ALVINLANDIA,18-21 ANOS,FEMININO,5.0,1.0,0.8846
ALVINLANDIA,18-21 ANOS,MASCULINO,11.0,0.7857,0.7775
ALVINLANDIA,22-25 ANOS,FEMININO,1.0,0.1,0.1834
ALVINLANDIA,22-25 ANOS,MASCULINO,5.0,0.2632,0.239
ALVINLANDIA,26-30 ANOS,FEMININO,6.0,0.2727,0.2307
ALVINLANDIA,26-30 ANOS,MASCULINO,6.0,0.1538,0.1869
ALVINLANDIA,31-40 ANOS,FEMININO,4.0,0.0702,0.0651
ALVINLANDIA,31-40 ANOS,MASCULINO,8.0,0.125,0.1199
ALVINLANDIA,41-50 ANOS,FEMININO,7.0,0.0909,0.0692
ALVINLANDIA,41-50 ANOS,MASCULINO,2.0,0.0274,0.0544
ALVINLANDIA,51-60 ANOS,FEMININO,2.0,0.0526,0.0542
ALVINLANDIA,51-60 ANOS,MASCULINO,3.0,0.0612,0.0492
ALVINLANDIA,61-70 ANOS,FEMININO,2.0,0.1176,0.0774
ALVINLANDIA,61-70 ANOS,MASCULINO,0.0,0.0,0.0127
ALVINLANDIA,71-80 ANOS,FEMININO,0.0,0.0,0.0014
ALVINLANDIA,71-80 ANOS,MASCULINO,1.0,0.0303,0.0216
ALVINLANDIA,81-90 ANOS,FEMININO,0.0,0.0,0.0002
ALVINLANDIA,81-90 ANOS,MASCULINO,0.0,0.0,0.0001
ALVINLANDIA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
AMERICANA,101-120 ANOS,FEMININO,0.0,0.0,0.0
AMERICANA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
AMERICANA,18-21 ANOS,FEMININO,2334.0,0.9725,0.9665
AMERICANA,18-21 ANOS,MASCULINO,2772.0,0.9774,0.9357
AMERICANA,22-25 ANOS,FEMININO,2466.0,0.6234,0.5664
AMERICANA,22-25 ANOS,MASCULINO,3021.0,0.6404,0.586
AMERICANA,26-30 ANOS,FEMININO,1602.0,0.2437,0.2581
AMERICANA,26-30 ANOS,MASCULINO,2466.0,0.3382,0.2917
AMERICANA,31-40 ANOS,FEMININO,1950.0,0.1143,0.1021
AMERICANA,31-40 ANOS,MASCULINO,3553.0,0.2103,0.1724
AMERICANA,41-50 ANOS,FEMININO,1203.0,0.072,0.0735
AMERICANA,41-50 ANOS,MASCULINO,2319.0,0.147,0.1115
AMERICANA,51-60 ANOS,FEMININO,640.0,0.0543,0.0523
AMERICANA,51-60 ANOS,MASCULINO,1029.0,0.0933,0.0799
AMERICANA,61-70 ANOS,FEMININO,223.0,0.0276,0.0484
AMERICANA,61-70 ANOS,MASCULINO,363.0,0.0399,0.032
AMERICANA,71-80 ANOS,FEMININO,33.0,0.01,0.0075
AMERICANA,71-80 ANOS,MASCULINO,63.0,0.0116,0.015
AMERICANA,81-90 ANOS,FEMININO,4.0,0.0048,0.0032
AMERICANA,81-90 ANOS,MASCULINO,3.0,0.0018,0.0017
AMERICANA,91-100 ANOS,FEMININO,0.0,0.0,0.0
AMERICANA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
AMERICO BRASILIENSE,101-120 ANOS,FEMININO,0.0,0.0,0.0
AMERICO BRASILIENSE,101-120 ANOS,MASCULINO,0.0,0.0,0.0
AMERICO BRASILIENSE,18-21 ANOS,FEMININO,371.0,0.7961,0.8403
AMERICO BRASILIENSE,18-21 ANOS,MASCULINO,597.0,0.8444,0.8597
AMERICO BRASILIENSE,22-25 ANOS,FEMININO,295.0,0.4097,0.4522
AMERICO BRASILIENSE,22-25 ANOS,MASCULINO,428.0,0.4431,0.4657
AMERICO BRASILIENSE,26-30 ANOS,FEMININO,204.0,0.1762,0.1915
AMERICO BRASILIENSE,26-30 ANOS,MASCULINO,247.0,0.2062,0.2099
AMERICO BRASILIENSE,31-40 ANOS,FEMININO,239.0,0.1014,0.1012
AMERICO BRASILIENSE,31-40 ANOS,MASCULINO,314.0,0.151,0.153
AMERICO BRASILIENSE,41-50 ANOS,FEMININO,114.0,0.0567,0.0572
AMERICO BRASILIENSE,41-50 ANOS,MASCULINO,160.0,0.1077,0.1075
AMERICO BRASILIENSE,51-60 ANOS,FEMININO,42.0,0.0368,0.0388
AMERICO BRASILIENSE,51-60 ANOS,MASCULINO,73.0,0.0719,0.0683
AMERICO BRASILIENSE,61-70 ANOS,FEMININO,17.0,0.0338,0.0362
AMERICO BRASILIENSE,61-70 ANOS,MASCULINO,24.0,0.0315,0.0319
AMERICO BRASILIENSE,71-80 ANOS,FEMININO,2.0,0.0116,0.01
AMERICO BRASILIENSE,71-80 ANOS,MASCULINO,4.0,0.0087,0.0091
AMERICO BRASILIENSE,81-90 ANOS,FEMININO,0.0,0.0,0.0009
AMERICO BRASILIENSE,81-90 ANOS,MASCULINO,0.0,0.0,0.0006
AMERICO BRASILIENSE,91-100 ANOS,FEMININO,0.0,0.0,0.0
AMERICO BRASILIENSE,91-100 ANOS,MASCULINO,0.0,0.0,0.0
AMERICO DE CAMPOS,101-120 ANOS,MASCULINO,0.0,0.0,0.0
AMERICO DE CAMPOS,18-21 ANOS,FEMININO,25.0,0.9615,0.9223
AMERICO DE CAMPOS,18-21 ANOS,MASCULINO,36.0,0.878,0.8828
AMERICO DE CAMPOS,22-25 ANOS,FEMININO,24.0,0.48,0.4788
AMERICO DE CAMPOS,22-25 ANOS,MASCULINO,34.0,0.4789,0.4795
AMERICO DE CAMPOS,26-30 ANOS,FEMININO,14.0,0.1308,0.1304
AMERICO DE CAMPOS,26-30 ANOS,MASCULINO,7.0,0.0556,0.1083
AMERICO DE CAMPOS,31-40 ANOS,FEMININO,11.0,0.043,0.0657
AMERICO DE CAMPOS,31-40 ANOS,MASCULINO,7.0,0.0391,0.0848
AMERICO DE CAMPOS,41-50 ANOS,FEMININO,2.0,0.0071,0.0273
AMERICO DE CAMPOS,41-50 ANOS,MASCULINO,3.0,0.0192,0.0468
AMERICO DE CAMPOS,51-60 ANOS,FEMININO,2.0,0.0112,0.0207
AMERICO DE CAMPOS,51-60 ANOS,MASCULINO,1.0,0.0064,0.0269
AMERICO DE CAMPOS,61-70 ANOS,FEMININO,0.0,0.0,0.0105
AMERICO DE CAMPOS,61-70 ANOS,MASCULINO,2.0,0.0114,0.0176
AMERICO DE CAMPOS,71-80 ANOS,FEMININO,0.0,0.0,0.0034
AMERICO DE CAMPOS,71-80 ANOS,MASCULINO,0.0,0.0,0.003
AMERICO DE CAMPOS,81-90 ANOS,FEMININO,0.0,0.0,0.0
AMERICO DE CAMPOS,81-90 ANOS,MASCULINO,0.0,0.0,0.0003
AMERICO DE CAMPOS,91-100 ANOS,FEMININO,0.0,0.0,0.0
AMERICO DE CAMPOS,91-100 ANOS,MASCULINO,0.0,0.0,0.0004
AMPARO,101-120 ANOS,FEMININO,0.0,0.0,0.0
AMPARO,101-120 ANOS,MASCULINO,0.0,0.0,0.0
AMPARO,18-21 ANOS,FEMININO,707.0,0.9364,0.9402
AMPARO,18-21 ANOS,MASCULINO,832.0,0.938,0.9258
AMPARO,22-25 ANOS,FEMININO,684.0,0.5575,0.5462
AMPARO,22-25 ANOS,MASCULINO,733.0,0.5331,0.5257
AMPARO,26-30 ANOS,FEMININO,376.0,0.1933,0.1852
AMPARO,26-30 ANOS,MASCULINO,437.0,0.2246,0.1995
AMPARO,31-40 ANOS,FEMININO,364.0,0.0829,0.0783
AMPARO,31-40 ANOS,MASCULINO,576.0,0.1294,0.1055
AMPARO,41-50 ANOS,FEMININO,202.0,0.0475,0.0407
AMPARO,41-50 ANOS,MASCULINO,359.0,0.0927,0.0705
AMPARO,51-60 ANOS,FEMININO,94.0,0.0325,0.0305
AMPARO,51-60 ANOS,MASCULINO,147.0,0.0522,0.0413
AMPARO,61-70 ANOS,FEMININO,26.0,0.0125,0.0099
AMPARO,61-70 ANOS,MASCULINO,48.0,0.0216,0.0207
AMPARO,71-80 ANOS,FEMININO,1.0,0.001,0.0067
AMPARO,71-80 ANOS,MASCULINO,24.0,0.0158,0.0098
AMPARO,81-90 ANOS,FEMININO,0.0,0.0,0.0002
AMPARO,81-90 ANOS,MASCULINO,2.0,0.0033,0.0021
AMPARO,91-100 ANOS,FEMININO,0.0,0.0,0.0003
AMPARO,91-100 ANOS,MASCULINO,1.0,0.0054,0.0034
ANALANDIA,18-21 ANOS,FEMININO,13.0,1.0,0.9677
ANALANDIA,18-21 ANOS,MASCULINO,18.0,0.9474,0.9378
ANALANDIA,22-25 ANOS,FEMININO,9.0,0.5625,0.5529
ANALANDIA,22-25 ANOS,MASCULINO,11.0,0.5,0.5149
ANALANDIA,26-30 ANOS,FEMININO,6.0,0.15,0.1668
ANALANDIA,26-30 ANOS,MASCULINO,9.0,0.225,0.2085
ANALANDIA,31-40 ANOS,FEMININO,13.0,0.0872,0.0871
ANALANDIA,31-40 ANOS,MASCULINO,12.0,0.0968,0.1048
ANALANDIA,41-50 ANOS,FEMININO,11.0,0.0748,0.0651
ANALANDIA,41-50 ANOS,MASCULINO,5.0,0.0327,0.0482
ANALANDIA,51-60 ANOS,FEMININO,4.0,0.0494,0.0423
ANALANDIA,51-60 ANOS,MASCULINO,4.0,0.0476,0.0465
ANALANDIA,61-70 ANOS,FEMININO,0.0,0.0,0.0064
ANALANDIA,61-70 ANOS,MASCULINO,3.0,0.0361,0.0281
ANALANDIA,71-80 ANOS,FEMININO,2.0,0.0667,0.0382
ANALANDIA,71-80 ANOS,MASCULINO,0.0,0.0,0.0064
ANALANDIA,81-90 ANOS,FEMININO,0.0,0.0,0.0
ANALANDIA,81-90 ANOS,MASCULINO,0.0,0.0,0.0007
ANALANDIA,91-100 ANOS,FEMININO,0.0,0.0,0.0
ANALANDIA,91-100 ANOS,MASCULINO,0.0,0.0,0.0008
ANDRADINA,101-120 ANOS,FEMININO,0.0,0.0,0.0
ANDRADINA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ANDRADINA,18-21 ANOS,FEMININO,596.0,0.8418,0.8884
ANDRADINA,18-21 ANOS,MASCULINO,624.0,0.8276,0.8487
ANDRADINA,22-25 ANOS,FEMININO,560.0,0.5338,0.5403
ANDRADINA,22-25 ANOS,MASCULINO,595.0,0.5504,0.5315
ANDRADINA,26-30 ANOS,FEMININO,314.0,0.1915,0.1823
ANDRADINA,26-30 ANOS,MASCULINO,252.0,0.1767,0.1933
ANDRADINA,31-40 ANOS,FEMININO,292.0,0.0802,0.09
ANDRADINA,31-40 ANOS,MASCULINO,311.0,0.1096,0.1067
ANDRADINA,41-50 ANOS,FEMININO,131.0,0.0379,0.0486
ANDRADINA,41-50 ANOS,MASCULINO,133.0,0.0525,0.0524
ANDRADINA,51-60 ANOS,FEMININO,80.0,0.0297,0.0354
ANDRADINA,51-60 ANOS,MASCULINO,68.0,0.0362,0.0378
ANDRADINA,61-70 ANOS,FEMININO,31.0,0.0171,0.0126
ANDRADINA,61-70 ANOS,MASCULINO,27.0,0.0168,0.02
ANDRADINA,71-80 ANOS,FEMININO,5.0,0.006,0.0224
ANDRADINA,71-80 ANOS,MASCULINO,12.0,0.0104,0.0079
ANDRADINA,81-90 ANOS,FEMININO,0.0,0.0,0.0
ANDRADINA,81-90 ANOS,MASCULINO,0.0,0.0,0.0001
ANDRADINA,91-100 ANOS,FEMININO,0.0,0.0,0.0
ANDRADINA,91-100 ANOS,MASCULINO,0.0,0.0,0.0002
ANGATUBA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ANGATUBA,18-21 ANOS,FEMININO,185.0,0.9439,0.9161
ANGATUBA,18-21 ANOS,MASCULINO,268.0,0.9273,0.8978
ANGATUBA,22-25 ANOS,FEMININO,210.0,0.5966,0.5797
ANGATUBA,22-25 ANOS,MASCULINO,287.0,0.565,0.5653
ANGATUBA,26-30 ANOS,FEMININO,170.0,0.3097,0.2658
ANGATUBA,26-30 ANOS,MASCULINO,175.0,0.2596,0.2432
ANGATUBA,31-40 ANOS,FEMININO,165.0,0.145,0.1245
ANGATUBA,31-40 ANOS,MASCULINO,152.0,0.1317,0.1147
ANGATUBA,41-50 ANOS,FEMININO,62.0,0.0657,0.0574
ANGATUBA,41-50 ANOS,MASCULINO,75.0,0.0823,0.0719
ANGATUBA,51-60 ANOS,FEMININO,29.0,0.0531,0.0421
ANGATUBA,51-60 ANOS,MASCULINO,19.0,0.0271,0.0297
ANGATUBA,61-70 ANOS,FEMININO,8.0,0.0237,0.0182
ANGATUBA,61-70 ANOS,MASCULINO,11.0,0.0186,0.0193
ANGATUBA,71-80 ANOS,FEMININO,3.0,0.0233,0.0195
ANGATUBA,71-80 ANOS,MASCULINO,3.0,0.0084,0.0077
ANGATUBA,81-90 ANOS,FEMININO,0.0,0.0,0.0
ANGATUBA,81-90 ANOS,MASCULINO,0.0,0.0,0.0004
ANGATUBA,91-100 ANOS,FEMININO,0.0,0.0,0.0
ANGATUBA,91-100 ANOS,MASCULINO,0.0,0.0,0.0001
ANHEMBI,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ANHEMBI,18-21 ANOS,FEMININO,7.0,0.7,0.7299
ANHEMBI,18-21 ANOS,MASCULINO,15.0,0.5172,0.6191
ANHEMBI,22-25 ANOS,FEMININO,7.0,0.3889,0.4087
ANHEMBI,22-25 ANOS,MASCULINO,12.0,0.2609,0.3503
ANHEMBI,26-30 ANOS,FEMININO,3.0,0.0638,0.1363
ANHEMBI,26-30 ANOS,MASCULINO,8.0,0.1067,0.1352
ANHEMBI,31-40 ANOS,FEMININO,6.0,0.0455,0.0797
ANHEMBI,31-40 ANOS,MASCULINO,4.0,0.0292,0.0633
ANHEMBI,41-50 ANOS,FEMININO,5.0,0.0316,0.0496
ANHEMBI,41-50 ANOS,MASCULINO,4.0,0.0331,0.0539
ANHEMBI,51-60 ANOS,FEMININO,1.0,0.011,0.0221
ANHEMBI,51-60 ANOS,MASCULINO,2.0,0.022,0.025
ANHEMBI,61-70 ANOS,FEMININO,0.0,0.0,0.0036
ANHEMBI,61-70 ANOS,MASCULINO,0.0,0.0,0.0051
ANHEMBI,71-80 ANOS,FEMININO,0.0,0.0,0.0122
ANHEMBI,71-80 ANOS,MASCULINO,0.0,0.0,0.0019
ANHEMBI,81-90 ANOS,FEMININO,0.0,0.0,0.0
ANHEMBI,81-90 ANOS,MASCULINO,0.0,0.0,0.0008
ANHEMBI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
ANHUMAS,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ANHUMAS,18-21 ANOS,FEMININO,36.0,1.0,0.9185
ANHUMAS,18-21 ANOS,MASCULINO,41.0,0.9762,0.8743
ANHUMAS,22-25 ANOS,FEMININO,34.0,0.7391,0.7083
ANHUMAS,22-25 ANOS,MASCULINO,48.0,0.7619,0.6894
ANHUMAS,26-30 ANOS,FEMININO,18.0,0.225,0.2166
ANHUMAS,26-30 ANOS,MASCULINO,21.0,0.2625,0.2303
ANHUMAS,31-40 ANOS,FEMININO,19.0,0.1016,0.0937
ANHUMAS,31-40 ANOS,MASCULINO,15.0,0.0867,0.0884
ANHUMAS,41-50 ANOS,FEMININO,16.0,0.1019,0.0837
ANHUMAS,41-50 ANOS,MASCULINO,9.0,0.0841,0.0779
ANHUMAS,51-60 ANOS,FEMININO,3.0,0.0275,0.0283
ANHUMAS,51-60 ANOS,MASCULINO,3.0,0.0417,0.0397
ANHUMAS,61-70 ANOS,FEMININO,2.0,0.0328,0.0244
ANHUMAS,61-70 ANOS,MASCULINO,2.0,0.027,0.0241
ANHUMAS,71-80 ANOS,FEMININO,1.0,0.0556,0.0345
ANHUMAS,71-80 ANOS,MASCULINO,0.0,0.0,0.0048
ANHUMAS,81-90 ANOS,FEMININO,0.0,0.0,0.0035
ANHUMAS,81-90 ANOS,MASCULINO,1.0,0.0323,0.0196
ANHUMAS,91-100 ANOS,MASCULINO,0.0,0.0,0.0
APARECIDA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
APARECIDA,18-21 ANOS,FEMININO,208.0,0.8421,0.8808
APARECIDA,18-21 ANOS,MASCULINO,318.0,0.8883,0.8934
APARECIDA,22-25 ANOS,FEMININO,262.0,0.6453,0.6502
APARECIDA,22-25 ANOS,MASCULINO,372.0,0.6572,0.6537
APARECIDA,26-30 ANOS,FEMININO,214.0,0.279,0.2778
APARECIDA,26-30 ANOS,MASCULINO,322.0,0.3459,0.3021
APARECIDA,31-40 ANOS,FEMININO,270.0,0.147,0.1274
APARECIDA,31-40 ANOS,MASCULINO,425.0,0.2175,0.1585
APARECIDA,41-50 ANOS,FEMININO,136.0,0.0885,0.0912
APARECIDA,41-50 ANOS,MASCULINO,242.0,0.1332,0.1048
APARECIDA,51-60 ANOS,FEMININO,61.0,0.0558,0.0486
APARECIDA,51-60 ANOS,MASCULINO,121.0,0.0836,0.0671
APARECIDA,61-70 ANOS,FEMININO,17.0,0.0231,0.0284
APARECIDA,61-70 ANOS,MASCULINO,58.0,0.0556,0.0453
APARECIDA,71-80 ANOS,FEMININO,3.0,0.0093,0.015
APARECIDA,71-80 ANOS,MASCULINO,14.0,0.0225,0.0156
APARECIDA,81-90 ANOS,FEMININO,0.0,0.0,0.0
APARECIDA,81-90 ANOS,MASCULINO,1.0,0.005,0.0082
APARECIDA,91-100 ANOS,FEMININO,0.0,0.0,0.0
APARECIDA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
APARECIDA DO OESTE,101-120 ANOS,MASCULINO,0.0,0.0,0.0
APARECIDA DO OESTE,18-21 ANOS,FEMININO,40.0,1.0,0.9776
APARECIDA DO OESTE,18-21 ANOS,MASCULINO,46.0,1.0,0.9815
APARECIDA DO OESTE,22-25 ANOS,FEMININO,34.0,0.6182,0.613
APARECIDA DO OESTE,22-25 ANOS,MASCULINO,40.0,0.5714,0.5977
APARECIDA DO OESTE,26-30 ANOS,FEMININO,21.0,0.25,0.2412
APARECIDA DO OESTE,26-30 ANOS,MASCULINO,17.0,0.1545,0.2149
APARECIDA DO OESTE,31-40 ANOS,FEMININO,15.0,0.0833,0.119
APARECIDA DO OESTE,31-40 ANOS,MASCULINO,9.0,0.0573,0.0944
APARECIDA DO OESTE,41-50 ANOS,FEMININO,13.0,0.0677,0.0873
APARECIDA DO OESTE,41-50 ANOS,MASCULINO,1.0,0.0078,0.0588
APARECIDA DO OESTE,51-60 ANOS,FEMININO,9.0,0.0562,0.061
APARECIDA DO OESTE,51-60 ANOS,MASCULINO,2.0,0.0126,0.0443
APARECIDA DO OESTE,61-70 ANOS,FEMININO,2.0,0.0206,0.0244
APARECIDA DO OESTE,61-70 ANOS,MASCULINO,2.0,0.0134,0.0264
APARECIDA DO OESTE,71-80 ANOS,FEMININO,0.0,0.0,0.0053
APARECIDA DO OESTE,71-80 ANOS,MASCULINO,1.0,0.0098,0.0161
APARECIDA DO OESTE,81-90 ANOS,FEMININO,0.0,0.0,0.0
APARECIDA DO OESTE,81-90 ANOS,MASCULINO,0.0,0.0,0.0024
APARECIDA DO OESTE,91-100 ANOS,FEMININO,0.0,0.0,0.0
APARECIDA DO OESTE,91-100 ANOS,MASCULINO,0.0,0.0,0.0
APIAI,101-120 ANOS,MASCULINO,0.0,0.0,0.0
APIAI,18-21 ANOS,FEMININO,242.0,0.9798,0.9718
APIAI,18-21 ANOS,MASCULINO,357.0,0.9808,0.9772
APIAI,22-25 ANOS,FEMININO,294.0,0.7798,0.7226
APIAI,22-25 ANOS,MASCULINO,332.0,0.7064,0.6922
APIAI,26-30 ANOS,FEMININO,294.0,0.4804,0.4151
APIAI,26-30 ANOS,MASCULINO,248.0,0.3289,0.3382
APIAI,31-40 ANOS,FEMININO,298.0,0.2543,0.2073
APIAI,31-40 ANOS,MASCULINO,221.0,0.1817,0.1547
APIAI,41-50 ANOS,FEMININO,162.0,0.1712,0.1497
APIAI,41-50 ANOS,MASCULINO,121.0,0.1019,0.0945
APIAI,51-60 ANOS,FEMININO,71.0,0.1166,0.0976
APIAI,51-60 ANOS,MASCULINO,61.0,0.0748,0.0686
APIAI,61-70 ANOS,FEMININO,23.0,0.0735,0.0545
APIAI,61-70 ANOS,MASCULINO,37.0,0.0684,0.0566
APIAI,71-80 ANOS,FEMININO,2.0,0.0202,0.0154
APIAI,71-80 ANOS,MASCULINO,18.0,0.0511,0.0367
APIAI,81-90 ANOS,FEMININO,0.0,0.0,0.0008
APIAI,81-90 ANOS,MASCULINO,2.0,0.0187,0.0134
APIAI,91-100 ANOS,FEMININO,0.0,0.0,0.0
APIAI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
ARACARIGUAMA,101-120 ANOS,FEMININO,0.0,0.0,0.0
ARACARIGUAMA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ARACARIGUAMA,18-21 ANOS,FEMININO,170.0,0.9091,0.9128
ARACARIGUAMA,18-21 ANOS,MASCULINO,288.0,0.9,0.9127
ARACARIGUAMA,22-25 ANOS,FEMININO,188.0,0.5857,0.6104
ARACARIGUAMA,22-25 ANOS,MASCULINO,307.0,0.5915,0.6064
ARACARIGUAMA,26-30 ANOS,FEMININO,212.0,0.4,0.4072
ARACARIGUAMA,26-30 ANOS,MASCULINO,363.0,0.4714,0.4141
ARACARIGUAMA,31-40 ANOS,FEMININO,272.0,0.2693,0.2402
ARACARIGUAMA,31-40 ANOS,MASCULINO,342.0,0.2977,0.243
ARACARIGUAMA,41-50 ANOS,FEMININO,131.0,0.1819,0.1653
ARACARIGUAMA,41-50 ANOS,MASCULINO,172.0,0.2108,0.168
ARACARIGUAMA,51-60 ANOS,FEMININO,45.0,0.1247,0.1111
ARACARIGUAMA,51-60 ANOS,MASCULINO,69.0,0.1435,0.1208
ARACARIGUAMA,61-70 ANOS,FEMININO,8.0,0.0421,0.0441
ARACARIGUAMA,61-70 ANOS,MASCULINO,13.0,0.0389,0.0429
ARACARIGUAMA,71-80 ANOS,FEMININO,1.0,0.0147,0.0158
ARACARIGUAMA,71-80 ANOS,MASCULINO,9.0,0.0506,0.0437
ARACARIGUAMA,81-90 ANOS,FEMININO,0.0,0.0,0.0009
ARACARIGUAMA,81-90 ANOS,MASCULINO,1.0,0.0192,0.0177
ARACARIGUAMA,91-100 ANOS,MASCULINO,0.0,0.0,0.0002
ARACATUBA,101-120 ANOS,FEMININO,0.0,0.0,0.0
ARACATUBA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ARACATUBA,18-21 ANOS,FEMININO,1730.0,0.7561,0.7768
ARACATUBA,18-21 ANOS,MASCULINO,2169.0,0.8381,0.8218
ARACATUBA,22-25 ANOS,FEMININO,1233.0,0.3416,0.402
ARACATUBA,22-25 ANOS,MASCULINO,1600.0,0.4379,0.4549
ARACATUBA,26-30 ANOS,FEMININO,666.0,0.1179,0.1829
ARACATUBA,26-30 ANOS,MASCULINO,1105.0,0.1971,0.2298
ARACATUBA,31-40 ANOS,FEMININO,680.0,0.0556,0.1044
ARACATUBA,31-40 ANOS,MASCULINO,1461.0,0.1295,0.1622
ARACATUBA,41-50 ANOS,FEMININO,411.0,0.0331,0.0789
ARACATUBA,41-50 ANOS,MASCULINO,1018.0,0.0963,0.1293
ARACATUBA,51-60 ANOS,FEMININO,200.0,0.0212,0.0573
ARACATUBA,51-60 ANOS,MASCULINO,488.0,0.0641,0.0869
ARACATUBA,61-70 ANOS,FEMININO,57.0,0.0088,0.021
ARACATUBA,61-70 ANOS,MASCULINO,232.0,0.0381,0.0356
ARACATUBA,71-80 ANOS,FEMININO,10.0,0.0031,0.0071
ARACATUBA,71-80 ANOS,MASCULINO,48.0,0.0117,0.0211
ARACATUBA,81-90 ANOS,FEMININO,2.0,0.0021,0.0016
ARACATUBA,81-90 ANOS,MASCULINO,11.0,0.0071,0.0098
ARACATUBA,91-100 ANOS,FEMININO,0.0,0.0,0.0002
ARACATUBA,91-100 ANOS,MASCULINO,1.0,0.0027,0.0017
ARACOIABA DA SERRA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ARACOIABA DA SERRA,18-21 ANOS,FEMININO,206.0,0.5903,0.6397
ARACOIABA DA SERRA,18-21 ANOS,MASCULINO,362.0,0.7343,0.7196
ARACOIABA DA SERRA,22-25 ANOS,FEMININO,318.0,0.539,0.4863
ARACOIABA DA SERRA,22-25 ANOS,MASCULINO,368.0,0.5265,0.4957
ARACOIABA DA SERRA,26-30 ANOS,FEMININO,193.0,0.2271,0.2095
ARACOIABA DA SERRA,26-30 ANOS,MASCULINO,268.0,0.2584,0.2377
ARACOIABA DA SERRA,31-40 ANOS,FEMININO,196.0,0.1115,0.0965
ARACOIABA DA SERRA,31-40 ANOS,MASCULINO,292.0,0.1651,0.1557
ARACOIABA DA SERRA,41-50 ANOS,FEMININO,110.0,0.0614,0.0548
ARACOIABA DA SERRA,41-50 ANOS,MASCULINO,212.0,0.1184,0.1108
ARACOIABA DA SERRA,51-60 ANOS,FEMININO,60.0,0.05,0.042
ARACOIABA DA SERRA,51-60 ANOS,MASCULINO,119.0,0.094,0.0806
ARACOIABA DA SERRA,61-70 ANOS,FEMININO,18.0,0.0215,0.0205
ARACOIABA DA SERRA,61-70 ANOS,MASCULINO,38.0,0.0345,0.0335
ARACOIABA DA SERRA,71-80 ANOS,FEMININO,5.0,0.0114,0.0086
ARACOIABA DA SERRA,71-80 ANOS,MASCULINO,12.0,0.0152,0.0136
ARACOIABA DA SERRA,81-90 ANOS,FEMININO,0.0,0.0,0.0007
ARACOIABA DA SERRA,81-90 ANOS,MASCULINO,1.0,0.0039,0.0052
ARACOIABA DA SERRA,91-100 ANOS,FEMININO,0.0,0.0,0.0
ARACOIABA DA SERRA,91-100 ANOS,MASCULINO,0.0,0.0,0.0005
ARAMINA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ARAMINA,18-21 ANOS,FEMININO,9.0,0.2368,0.3492
ARAMINA,18-21 ANOS,MASCULINO,14.0,0.3333,0.4263
ARAMINA,22-25 ANOS,FEMININO,4.0,0.0769,0.177
ARAMINA,22-25 ANOS,MASCULINO,12.0,0.169,0.2184
ARAMINA,26-30 ANOS,FEMININO,10.0,0.0971,0.1359
ARAMINA,26-30 ANOS,MASCULINO,11.0,0.1429,0.1636
ARAMINA,31-40 ANOS,FEMININO,6.0,0.0225,0.0564
ARAMINA,31-40 ANOS,MASCULINO,11.0,0.0728,0.1095
ARAMINA,41-50 ANOS,FEMININO,3.0,0.0135,0.0323
ARAMINA,41-50 ANOS,MASCULINO,7.0,0.0673,0.0857
ARAMINA,51-60 ANOS,FEMININO,1.0,0.0068,0.018
ARAMINA,51-60 ANOS,MASCULINO,2.0,0.0222,0.0407
ARAMINA,61-70 ANOS,FEMININO,0.0,0.0,0.0096
ARAMINA,61-70 ANOS,MASCULINO,1.0,0.0078,0.0143
ARAMINA,71-80 ANOS,FEMININO,0.0,0.0,0.0032
ARAMINA,71-80 ANOS,MASCULINO,0.0,0.0,0.0042
ARAMINA,81-90 ANOS,FEMININO,0.0,0.0,0.0
ARAMINA,81-90 ANOS,MASCULINO,0.0,0.0,0.0035
ARAMINA,91-100 ANOS,MASCULINO,0.0,0.0,0.0001
